	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c68484	21	0	-1	0	0	-1	-1	0	-1	-1	0	22	0	13	0	43	4	0	0	0	0	0	9	0	41	-1	0	0	38	-1
c68488	0	0	-1	0	34	0	0	-1	-1	0	10	-1	-1	0	0	49	-1	34	21	0	-1	44	36	0	21	-1	0	-1	0	50
c68489	0	-1	0	0	34	0	0	-1	-1	0	10	-1	-1	0	0	49	0	34	21	-1	-1	44	36	0	21	-1	-1	-1	-1	50
c68495	0	1	0	-1	7	0	-1	1	1	31	12	0	0	-1	-1	-1	0	0	0	0	0	0	0	0	24	-1	2	-1	0	0
c68497	35	15	0	25	0	-1	0	12	32	0	0	13	-1	0	0	0	1	-1	0	32	29	0	0	0	-1	0	0	10	-1	-1
c68500	-1	-1	50	2	19	0	0	-1	0	0	9	-1	0	0	0	49	-1	-1	0	2	-1	13	-1	0	-1	0	-1	-1	-1	50
c68502	17	0	50	2	0	0	0	-1	-1	0	9	-1	-1	33	0	-1	1	0	23	2	1	13	0	0	21	0	-1	-1	-1	50
c68506	0	2	42	0	23	30	0	-1	-1	22	32	-1	0	0	16	49	0	0	0	0	-1	0	0	0	-1	7	-1	17	13	-1
c68512	13	13	-1	0	26	-1	21	0	0	20	0	0	0	-1	32	28	0	0	0	10	22	0	19	14	24	0	32	-1	0	0
c68524	0	19	44	0	0	0	0	9	-1	32	-1	43	14	24	0	32	4	47	32	-1	0	-1	7	-1	45	0	13	0	-1	15
c68525	-1	19	44	0	-1	-1	0	9	22	32	-1	43	14	-1	0	32	4	-1	32	0	0	0	7	-1	45	0	13	0	38	15
c68562	0	0	0	21	-1	-1	-1	0	0	-1	9	15	0	0	7	-1	-1	0	0	0	-1	0	0	32	0	0	23	-1	0	0
c68569	-1	0	0	31	0	-1	32	-1	-1	0	0	-1	0	0	0	-1	7	7	0	0	1	0	0	-1	21	0	19	0	-1	0
c68571	0	-1	0	2	-1	-1	0	0	0	7	0	0	13	0	0	49	0	0	-1	0	0	-1	0	0	21	12	-1	-1	0	0
c68584	0	0	43	0	0	-1	32	-1	0	15	0	-1	-1	0	49	49	0	0	0	0	0	0	0	14	-1	0	0	20	-1	0
c68586	0	13	0	-1	8	0	-1	-1	-1	2	0	-1	0	0	-1	32	-1	22	-1	0	0	0	0	0	0	0	0	0	0	50
c68593	17	22	-1	0	0	3	0	-1	22	32	48	-1	0	0	-1	49	0	0	0	2	1	0	0	0	21	0	0	-1	-1	50
c68601	48	15	-1	0	23	0	0	-1	13	22	-1	-1	-1	-1	0	49	21	0	0	-1	-1	-1	0	38	21	0	0	50	0	0
c68614	0	0	0	0	0	0	0	-1	-1	31	0	-1	0	0	32	0	0	0	32	13	-1	13	0	0	0	0	-1	0	21	-1
c68615	0	-1	0	0	0	0	-1	0	-1	-1	0	-1	0	0	-1	0	0	-1	32	-1	0	13	0	0	-1	0	-1	0	21	-1
c68639	0	0	8	0	0	0	0	19	0	0	-1	0	0	0	0	25	1	0	13	-1	0	-1	0	0	-1	15	0	0	34	0
c68643	-1	0	44	0	0	0	48	32	0	0	23	-1	0	7	0	0	4	-1	0	-1	-1	30	0	35	0	2	13	0	38	15
c68657	0	-1	8	8	9	0	0	0	0	20	-1	-1	0	23	-1	0	1	0	-1	9	-1	-1	0	0	23	-1	0	-1	34	0
c68676	-1	38	24	-1	0	0	-1	-1	-1	-1	-1	0	-1	-1	20	0	1	0	-1	0	0	0	8	0	0	0	-1	10	0	0
c68683	0	50	44	0	-1	0	-1	7	32	9	24	-1	-1	-1	40	0	-1	0	0	-1	0	0	0	0	0	0	0	7	38	15
c68704	0	0	15	0	0	0	0	-1	0	0	0	-1	0	0	-1	49	0	0	0	0	-1	0	36	0	21	-1	0	0	0	50
c68709	0	0	-1	0	32	0	-1	-1	36	-1	0	-1	0	0	0	49	30	0	0	0	0	0	0	13	-1	0	0	0	10	-1
c68715	-1	0	0	-1	-1	-1	0	-1	0	0	0	-1	0	-1	0	49	0	7	35	15	44	22	0	0	21	41	0	12	0	32
c68719	-1	0	0	-1	45	-1	19	0	0	-1	0	15	2	-1	0	0	0	0	0	0	0	0	-1	0	24	0	0	-1	0	49
c68732	35	40	0	49	13	0	0	0	-1	0	-1	0	-1	-1	0	0	1	0	-1	0	0	0	-1	-1	-1	-1	-1	10	31	49
c68746	0	-1	44	0	0	0	0	0	0	9	-1	0	-1	0	40	0	4	0	0	13	0	0	0	0	17	0	-1	-1	38	15
c68750	0	7	44	-1	0	0	23	0	0	0	-1	0	7	0	-1	0	4	0	-1	-1	0	7	0	1	0	-1	23	7	38	15
c68769	-1	0	44	0	0	0	0	0	0	9	-1	-1	0	0	-1	-1	4	15	0	-1	0	0	0	33	0	0	49	7	38	15
c68778	-1	13	0	-1	7	-1	-1	0	1	0	0	0	-1	0	33	38	-1	36	0	0	0	-1	0	-1	-1	0	13	-1	49	0
c68782	0	0	44	0	-1	0	27	4	0	10	-1	0	14	-1	0	0	-1	0	0	0	0	0	0	-1	0	0	13	0	38	15
c68800	0	-1	0	-1	-1	2	0	7	-1	0	0	0	0	0	-1	49	48	-1	0	-1	0	0	0	0	21	0	23	48	0	0
c68802	-1	1	0	0	0	33	0	0	0	0	0	-1	0	19	8	19	-1	-1	0	0	0	0	36	-1	-1	-1	2	20	-1	41
c68804	9	21	0	0	0	0	41	7	0	0	0	0	-1	0	0	-1	48	-1	0	39	0	0	0	0	-1	0	0	-1	0	50
c68807	0	-1	42	39	-1	16	0	-1	0	0	-1	0	19	-1	32	-1	1	0	0	0	0	0	-1	0	0	0	32	0	-1	0
c68824	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	-1	0	0	49	-1	23	33	13	0	0	0	-1	0	0	-1	-1	0	-1
c68851	-1	-1	0	-1	0	4	7	-1	13	0	0	-1	0	0	0	49	0	-1	0	0	0	-1	0	0	21	0	32	20	0	-1
c68857	0	-1	44	47	0	35	0	-1	0	0	48	0	0	13	17	0	4	19	0	0	0	0	0	0	0	0	0	0	38	-1
c68862	-1	0	-1	-1	0	0	0	15	33	0	0	0	0	-1	0	49	0	0	33	13	0	0	0	39	33	0	16	-1	0	0
c68865	24	10	44	0	0	0	0	0	0	0	-1	-1	0	0	-1	0	4	0	-1	0	10	-1	0	0	50	0	-1	0	38	15
c68875	0	0	0	32	0	-1	29	0	20	-1	0	15	13	-1	0	0	0	-1	-1	-1	0	0	19	0	24	0	41	-1	47	12
c68879	0	50	36	0	-1	0	0	0	-1	0	0	-1	-1	38	0	0	-1	0	15	0	0	2	41	-1	-1	0	34	0	32	-1
c68889	9	-1	0	-1	-1	0	41	7	-1	0	48	0	-1	35	0	49	48	-1	0	-1	0	32	0	0	21	0	0	48	0	0
c68890	-1	8	0	0	0	-1	-1	0	0	20	19	0	-1	-1	-1	47	0	7	14	0	48	-1	-1	33	24	21	0	0	32	22
c68891	0	8	0	-1	0	-1	0	0	-1	20	19	0	0	0	0	-1	0	7	14	0	-1	-1	-1	33	24	21	0	0	-1	22
c68903	0	43	7	-1	0	-1	23	7	-1	-1	0	0	0	32	0	0	1	-1	-1	0	0	0	0	0	0	0	-1	10	10	0
c68904	23	0	0	0	32	0	23	22	21	-1	0	8	40	-1	0	-1	0	15	0	0	-1	-1	19	-1	24	0	0	8	0	0
c68909	-1	47	17	-1	48	19	0	-1	0	-1	-1	-1	0	-1	0	49	0	23	20	-1	0	0	-1	32	-1	0	-1	47	0	0
c68936	0	47	0	0	0	0	-1	1	0	-1	0	-1	0	-1	0	48	0	8	0	13	0	0	0	-1	-1	32	-1	-1	1	-1
c68937	0	47	-1	0	0	-1	19	1	0	22	0	-1	0	0	0	48	0	8	0	13	0	0	0	9	0	32	-1	-1	1	-1
c68940	-1	0	0	19	0	0	-1	-1	-1	0	0	-1	0	0	0	13	1	0	-1	21	0	0	0	-1	0	0	0	-1	0	0
c68956	17	0	0	49	-1	0	-1	-1	0	32	0	-1	0	0	0	49	0	0	0	2	1	-1	-1	0	21	0	0	-1	0	50
c68957	17	0	0	-1	0	0	0	-1	0	32	0	-1	-1	-1	0	49	0	0	0	2	1	0	36	-1	21	0	0	-1	0	-1
c68959	1	13	0	-1	0	0	7	-1	0	0	0	-1	19	0	0	-1	14	-1	0	0	0	0	0	0	-1	0	22	23	-1	0
c68962	0	0	44	-1	-1	-1	0	-1	-1	9	24	37	-1	-1	-1	0	4	0	-1	13	-1	39	0	0	0	2	0	-1	38	15
c68981	0	-1	20	19	0	-1	0	0	0	0	32	0	7	0	0	47	1	0	0	43	0	0	0	48	0	0	-1	-1	0	0
c68994	0	0	-1	-1	45	0	0	0	-1	-1	-1	0	2	0	22	-1	-1	0	0	0	4	7	19	0	-1	0	0	0	0	0
c69001	0	0	8	0	-1	0	7	0	0	0	-1	-1	0	0	-1	0	1	0	0	48	0	0	0	0	23	15	50	0	34	0
c69016	0	0	0	-1	-1	0	-1	0	0	-1	-1	0	0	0	0	0	-1	0	0	-1	39	-1	-1	19	4	38	0	32	26	0
c69017	0	0	-1	0	-1	-1	0	0	0	-1	-1	0	0	0	0	0	1	0	0	47	39	-1	0	19	4	-1	-1	32	-1	0
c69051	0	0	44	-1	0	0	0	-1	0	0	-1	0	14	-1	0	-1	4	-1	-1	-1	0	-1	7	19	7	23	13	1	38	15
c69068	48	23	-1	0	0	-1	36	-1	0	22	1	-1	0	0	0	49	0	-1	39	0	0	0	0	0	21	0	0	0	-1	0
c69069	48	23	-1	0	0	-1	36	-1	0	22	1	-1	-1	0	-1	49	-1	5	39	-1	0	0	0	0	21	0	0	0	-1	-1
c69070	-1	-1	44	0	0	-1	-1	0	-1	0	0	22	0	0	0	-1	4	0	1	0	12	0	0	-1	0	0	0	0	-1	15
c69073	-1	0	-1	-1	0	-1	-1	-1	0	22	-1	-1	-1	0	0	-1	15	5	39	-1	0	-1	-1	-1	21	0	-1	0	-1	0
c69083	-1	-1	0	0	0	22	0	0	0	8	0	0	-1	31	0	49	22	0	0	13	15	0	-1	0	0	0	16	19	-1	0
c69094	0	15	-1	-1	41	0	-1	-1	-1	0	0	-1	0	0	0	-1	0	0	0	0	-1	50	36	7	21	0	0	0	-1	50
c69095	-1	15	15	-1	41	0	0	-1	0	0	0	-1	0	0	0	49	0	0	0	0	-1	50	36	7	21	-1	0	-1	0	50
c69097	0	0	0	0	-1	0	32	-1	-1	22	0	-1	-1	0	0	-1	-1	5	0	0	0	30	0	0	21	0	0	0	0	-1
c69108	0	10	44	0	-1	0	35	0	33	0	0	15	15	13	0	0	-1	19	0	0	-1	0	-1	0	12	0	0	0	38	-1
c69110	-1	37	-1	0	17	0	0	0	0	48	-1	0	32	-1	0	23	4	0	32	0	32	7	0	0	0	43	13	-1	38	15
c69114	-1	-1	-1	-1	0	10	0	-1	48	0	-1	-1	-1	32	0	49	7	0	0	-1	0	0	2	0	21	31	0	0	0	0
c69120	-1	0	-1	16	-1	0	0	0	-1	0	-1	1	14	24	-1	0	4	0	0	2	32	0	-1	0	0	0	-1	0	-1	-1
c69136	0	-1	0	0	0	0	23	10	19	0	12	8	-1	0	0	9	0	13	0	-1	-1	-1	19	0	24	0	0	8	0	0
c69182	-1	0	0	-1	-1	0	0	-1	-1	0	-1	-1	0	0	0	-1	19	23	0	17	0	9	0	0	21	0	-1	0	49	-1
c69202	0	-1	0	-1	0	0	0	-1	0	0	-1	0	0	0	-1	-1	-1	22	0	0	0	9	0	-1	36	-1	49	0	2	0
c69206	-1	-1	0	-1	45	-1	0	0	0	-1	0	15	2	0	-1	0	0	33	0	0	-1	0	19	0	24	0	0	32	0	0
c69208	0	0	0	22	-1	-1	-1	10	-1	11	0	8	40	0	0	9	0	0	0	-1	-1	0	-1	-1	24	0	-1	8	0	0
c69209	0	-1	0	22	0	0	23	10	-1	11	0	8	40	0	-1	-1	0	0	0	0	-1	0	19	0	24	0	-1	8	-1	0
c69228	48	0	-1	0	0	0	-1	-1	0	0	-1	1	14	24	-1	0	4	0	0	2	0	0	7	0	0	0	13	0	38	-1
c69245	50	0	33	-1	41	5	7	-1	0	0	-1	-1	-1	39	0	49	44	39	0	0	1	-1	-1	0	-1	0	0	23	0	9
c69246	0	0	44	0	0	0	29	0	0	0	-1	0	14	-1	10	32	4	12	0	13	0	32	7	0	0	0	13	0	-1	-1
c69247	0	0	44	0	0	0	29	0	0	-1	-1	0	-1	24	10	32	4	12	0	13	0	32	7	-1	0	0	13	0	38	-1
c69267	48	0	0	-1	41	5	7	-1	0	0	0	-1	0	1	-1	49	-1	-1	0	0	1	0	0	-1	21	0	0	-1	-1	9
c69278	22	12	44	0	0	0	0	-1	23	0	0	47	0	13	0	0	4	0	-1	9	0	10	-1	0	-1	33	0	0	38	15
c69285	0	13	-1	0	26	-1	0	0	33	20	0	0	0	-1	32	-1	-1	0	0	-1	-1	5	19	14	24	0	32	-1	0	20
c69300	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	13	47	1	-1	0	13	0	-1	0	0	0	0	0	32	-1	0
c69304	0	-1	0	0	-1	30	0	-1	-1	22	0	-1	-1	0	-1	49	48	0	0	-1	-1	0	0	0	21	7	0	17	0	0
c69305	-1	-1	-1	0	-1	30	-1	-1	0	-1	0	-1	0	0	0	-1	48	0	-1	10	0	0	0	0	-1	7	0	17	0	-1
c69322	0	0	44	-1	0	-1	0	-1	-1	0	0	0	-1	13	0	0	4	-1	0	0	-1	0	-1	-1	0	32	0	0	38	15
c69331	0	0	-1	0	26	-1	-1	0	0	20	0	0	0	0	-1	0	0	0	0	10	-1	48	19	14	24	47	33	0	0	23
c69343	0	0	0	0	23	0	7	-1	0	22	7	-1	0	0	0	49	0	0	0	0	0	0	33	0	21	0	0	0	0	0
c69366	0	1	44	-1	0	-1	-1	0	0	0	-1	0	-1	0	32	-1	4	0	0	-1	0	0	-1	0	10	0	-1	7	-1	15
c69367	0	1	44	0	0	0	0	-1	0	0	0	-1	0	0	-1	-1	4	0	0	0	0	-1	29	0	10	0	-1	7	38	15
c69379	-1	0	44	0	32	32	0	19	32	13	0	0	0	0	0	0	4	0	-1	0	0	0	-1	0	0	0	0	7	38	15
c69382	0	13	0	19	0	-1	0	0	1	0	-1	20	-1	10	33	0	-1	-1	0	0	0	-1	-1	37	19	0	0	0	38	-1
c69384	0	50	-1	8	0	0	0	0	-1	0	-1	0	0	23	-1	-1	1	3	10	-1	-1	0	0	32	23	15	0	0	-1	0
c69413	32	0	0	-1	0	0	0	7	-1	0	19	0	-1	0	0	49	48	32	-1	0	-1	0	3	0	21	0	-1	48	0	0
c69426	0	-1	44	0	-1	0	-1	12	-1	-1	-1	0	0	0	0	-1	4	-1	0	0	0	0	0	-1	25	-1	0	7	38	-1
c69428	0	0	44	0	-1	1	0	0	0	0	0	0	32	13	0	0	4	0	48	0	-1	0	-1	0	0	0	7	0	38	15
c69447	-1	-1	-1	-1	-1	0	0	0	0	-1	0	-1	2	0	0	0	0	0	0	0	0	0	19	0	24	0	0	-1	0	49
c69467	-1	0	0	32	0	-1	0	0	-1	-1	0	-1	13	0	0	50	0	0	40	10	-1	0	19	0	24	0	-1	0	-1	12
c69487	-1	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	49	17	0	0	13	0	14	-1	-1	38	0	16	19	-1	22
c69495	0	0	0	0	48	25	-1	-1	10	0	-1	0	0	21	-1	0	20	0	0	0	0	0	19	32	24	19	41	0	0	0
c69520	15	1	-1	19	0	0	9	-1	1	-1	0	0	0	32	0	0	-1	-1	0	32	0	0	0	29	38	0	0	0	0	0
c69521	15	-1	-1	19	0	0	-1	0	1	0	-1	0	0	32	0	0	-1	-1	0	32	-1	0	0	29	38	-1	0	0	-1	0
c69533	17	0	50	2	0	0	0	-1	0	-1	9	-1	0	0	0	49	-1	0	0	2	1	13	0	0	-1	0	0	-1	-1	50
c69541	0	-1	47	19	0	0	0	49	1	0	-1	0	36	-1	33	0	-1	0	0	-1	0	-1	0	0	0	0	13	-1	42	0
c69555	-1	0	48	-1	19	10	19	-1	-1	0	32	-1	0	32	0	-1	7	0	-1	-1	0	0	2	0	21	31	-1	0	0	0
c69583	0	-1	0	0	48	-1	0	0	-1	1	0	0	0	21	0	-1	45	10	-1	-1	0	0	-1	-1	24	0	-1	0	20	-1
c69592	-1	16	0	7	0	-1	22	0	7	0	0	36	22	0	0	-1	0	0	0	-1	0	0	0	-1	0	1	-1	19	-1	22
c69595	-1	0	43	2	38	0	0	0	0	0	23	7	0	0	-1	-1	0	-1	0	0	0	19	0	0	0	8	-1	7	0	0
c69627	15	-1	8	50	0	13	0	0	0	0	-1	0	0	0	0	9	1	0	-1	0	0	0	0	0	23	0	0	0	0	0
c69631	0	0	32	-1	15	10	0	-1	0	0	0	-1	0	-1	-1	49	48	38	-1	0	-1	0	2	0	-1	0	0	-1	20	9
c69632	-1	13	-1	0	0	0	0	0	0	-1	24	-1	-1	0	0	0	4	0	0	13	-1	-1	0	0	34	0	10	-1	38	-1
c69636	-1	-1	0	-1	41	9	7	-1	0	0	0	-1	0	25	-1	49	-1	39	-1	0	0	0	0	0	21	0	0	23	0	9
c69673	35	0	-1	25	-1	0	0	-1	-1	0	0	13	-1	0	0	0	1	0	0	-1	29	-1	0	40	0	0	0	-1	0	22
c69683	2	39	44	0	0	0	3	-1	0	9	-1	19	-1	0	-1	7	-1	32	0	13	0	-1	0	0	0	0	0	7	-1	15
c69711	40	-1	0	19	0	0	0	0	0	0	33	0	-1	30	32	-1	-1	0	0	0	0	0	22	0	0	0	12	-1	2	32
c69715	22	0	-1	0	0	-1	0	-1	0	0	-1	0	-1	39	0	0	0	0	-1	13	0	0	-1	48	-1	0	4	0	-1	0
c69722	-1	0	-1	0	23	30	0	-1	0	22	0	-1	0	10	0	49	48	0	0	10	0	0	0	0	-1	-1	0	17	0	0
c69723	0	0	-1	0	23	30	-1	-1	-1	22	-1	-1	0	10	0	49	48	0	0	10	0	-1	0	0	21	-1	0	17	0	0
c69736	35	0	0	0	13	-1	0	-1	0	20	5	0	-1	-1	0	-1	0	2	-1	0	15	3	19	32	24	3	23	0	31	19
c69758	13	-1	10	0	0	-1	-1	-1	29	22	-1	-1	0	-1	0	49	0	5	0	0	0	-1	0	0	21	0	0	0	0	0
c69759	-1	-1	10	-1	0	-1	-1	-1	29	22	-1	-1	0	-1	0	49	0	5	0	0	0	-1	0	0	21	0	0	0	0	0
c69763	0	0	-1	0	-1	-1	36	-1	0	22	0	-1	0	0	4	49	0	-1	39	0	0	0	-1	-1	21	0	-1	0	0	0
c69810	0	2	44	-1	-1	0	0	0	0	0	-1	50	14	24	0	0	-1	0	0	-1	0	-1	7	0	-1	0	13	48	38	15
c69811	0	2	-1	-1	0	-1	0	-1	-1	0	-1	50	14	24	0	0	-1	0	-1	0	-1	12	7	0	-1	0	13	48	38	15
c69821	-1	-1	0	23	33	0	0	-1	0	29	0	0	0	0	-1	49	-1	0	0	-1	0	0	-1	-1	50	0	16	19	-1	22
c69824	19	-1	-1	0	-1	0	0	-1	12	50	0	0	0	0	-1	0	4	0	0	0	-1	23	14	0	0	0	13	0	38	15
c69839	0	50	23	0	-1	0	0	-1	-1	-1	0	-1	8	38	0	-1	0	-1	0	-1	-1	2	-1	7	0	0	34	-1	0	0
c69856	0	0	44	0	0	0	0	7	-1	-1	0	0	-1	-1	0	0	4	-1	0	11	0	0	1	0	19	0	0	0	-1	15
c69872	0	0	0	5	12	0	0	0	32	12	23	-1	36	0	0	0	39	-1	-1	13	39	0	0	0	-1	32	0	0	-1	-1
c69891	0	-1	43	0	-1	43	-1	-1	0	0	0	-1	21	0	0	49	30	0	0	-1	0	0	0	-1	-1	0	47	0	10	-1
c69895	0	0	44	23	9	0	-1	0	0	0	-1	3	14	24	9	32	4	0	0	0	0	0	7	-1	-1	-1	13	0	38	-1
c69913	0	0	0	0	2	-1	0	0	43	-1	0	0	49	0	-1	0	0	0	-1	0	-1	0	19	0	24	-1	47	-1	0	-1
c69914	0	0	-1	0	13	-1	36	-1	39	22	0	-1	0	0	0	49	0	-1	39	-1	0	0	0	-1	21	0	-1	-1	-1	0
c69915	0	-1	-1	0	-1	-1	-1	-1	39	22	0	-1	0	-1	-1	49	0	-1	39	0	0	0	0	-1	-1	0	0	-1	0	0
c69932	-1	-1	0	-1	0	0	7	-1	0	-1	-1	-1	0	0	0	49	0	39	0	30	0	0	0	0	21	0	11	23	9	0
c69934	13	-1	10	0	0	-1	0	-1	-1	22	-1	-1	-1	23	0	49	-1	5	-1	34	0	0	0	0	21	0	-1	-1	-1	0
c69935	-1	-1	10	0	0	-1	0	-1	29	22	50	-1	-1	-1	0	49	0	5	-1	34	0	0	0	0	-1	0	-1	0	0	0
c69937	0	0	0	0	0	32	0	0	-1	31	0	-1	0	0	32	0	0	0	32	-1	0	13	0	-1	0	0	-1	0	21	-1
c69942	0	0	0	-1	0	0	0	-1	-1	0	2	-1	-1	-1	0	9	0	0	0	13	0	13	0	0	-1	32	-1	0	0	-1
c69944	39	0	-1	15	-1	0	0	-1	0	0	0	-1	0	14	0	49	-1	0	0	-1	-1	0	36	-1	21	15	-1	-1	19	50
c69945	39	0	0	15	0	-1	0	-1	0	0	0	-1	0	14	0	49	0	0	0	-1	-1	0	36	32	21	15	-1	0	19	50
c69948	0	0	44	41	-1	-1	24	0	32	0	0	0	0	-1	1	-1	4	0	1	0	0	-1	-1	32	15	0	-1	-1	38	15
c69953	0	13	44	0	0	7	0	0	0	9	24	-1	-1	-1	0	0	4	0	0	13	-1	0	0	0	0	-1	0	7	38	15
c69958	0	43	-1	0	13	-1	36	-1	0	22	0	-1	-1	-1	0	49	0	5	39	0	0	0	0	-1	21	0	0	0	0	0
c69959	0	43	-1	-1	13	-1	36	-1	0	22	0	-1	0	0	-1	49	0	5	39	0	0	0	0	-1	-1	0	0	0	0	0
c69960	-1	-1	20	0	0	33	0	0	0	0	0	-1	0	0	8	-1	22	-1	0	0	0	0	36	0	24	0	2	-1	0	41
c69966	19	-1	0	0	-1	0	0	-1	11	0	0	-1	0	19	22	-1	7	-1	0	0	1	50	0	-1	21	1	0	14	0	0
c69983	0	1	-1	-1	-1	0	0	-1	1	0	12	0	0	-1	0	12	0	0	0	0	0	0	0	0	24	0	2	20	0	7
c69990	-1	0	-1	23	0	0	0	32	-1	0	-1	0	0	-1	-1	-1	4	0	0	0	-1	-1	-1	-1	-1	0	-1	-1	-1	-1
c69996	-1	0	44	0	0	30	35	0	33	0	0	15	0	-1	0	0	4	-1	-1	0	0	-1	0	-1	12	0	0	0	38	-1
c70005	-1	0	0	19	48	0	0	0	1	-1	48	0	0	0	0	0	-1	12	-1	-1	25	0	0	-1	0	0	-1	39	14	-1
c70007	0	-1	-1	0	48	0	-1	0	0	0	0	0	0	0	-1	-1	-1	0	-1	7	0	-1	40	48	0	0	-1	-1	-1	15
c70015	0	0	44	23	0	14	12	0	0	0	-1	32	14	24	0	32	-1	-1	0	8	-1	0	7	13	0	0	13	0	38	15
c70021	-1	0	0	-1	0	7	-1	0	33	0	-1	0	0	0	0	49	0	0	33	13	0	0	0	39	33	0	16	-1	0	0
c70022	0	0	0	-1	0	20	36	7	15	0	-1	0	-1	-1	0	49	48	32	22	-1	23	0	7	-1	21	1	0	48	0	32
c70026	22	12	44	0	0	-1	0	12	23	0	2	0	0	13	0	0	4	0	0	-1	0	0	9	37	0	-1	0	0	-1	15
c70027	22	12	44	0	0	0	0	12	23	0	-1	0	0	13	0	-1	4	0	-1	-1	0	0	9	-1	-1	33	-1	0	38	15
c70031	0	0	0	0	0	0	0	-1	0	22	0	-1	0	0	0	49	-1	-1	0	-1	0	30	0	-1	21	0	0	0	0	0
c70053	0	10	44	-1	0	-1	35	0	33	0	0	15	-1	13	0	0	-1	0	0	0	0	0	0	0	12	0	0	0	38	-1
c70055	-1	13	-1	0	26	-1	-1	0	33	20	-1	-1	0	32	32	-1	-1	48	-1	10	22	-1	19	14	24	0	0	0	0	-1
c70066	-1	0	-1	13	0	26	0	20	0	15	0	13	50	0	-1	-1	0	-1	34	13	0	23	-1	23	-1	0	-1	-1	-1	0
c70101	0	-1	44	-1	49	23	22	-1	0	-1	0	0	30	13	3	0	4	0	0	0	0	15	-1	7	0	-1	-1	0	38	15
c70103	-1	-1	15	0	-1	0	-1	0	0	0	-1	-1	-1	0	-1	49	28	48	0	-1	0	0	0	0	0	0	16	19	-1	0
c70114	0	35	0	-1	0	0	7	-1	0	0	0	-1	0	-1	0	49	7	23	0	0	0	0	0	0	21	0	-1	-1	0	0
c70124	0	-1	0	-1	0	48	0	-1	-1	0	1	-1	-1	-1	0	49	0	0	0	0	0	0	-1	-1	21	0	-1	-1	0	0
c70127	19	-1	44	-1	0	0	0	0	0	0	0	-1	0	-1	0	0	4	0	7	0	0	-1	0	0	0	-1	13	-1	38	15
c70139	0	0	22	19	0	0	-1	0	1	0	-1	32	0	0	0	0	1	-1	0	-1	-1	-1	0	-1	0	23	22	0	-1	34
c70152	0	-1	0	2	0	32	0	0	0	7	0	22	0	0	0	49	0	0	0	0	0	0	0	0	21	12	0	48	0	0
c70170	32	19	40	37	23	11	-1	-1	0	22	-1	-1	-1	-1	0	49	0	0	0	0	0	48	32	0	21	-1	0	0	0	0
c70176	0	-1	0	0	0	-1	0	0	0	-1	-1	-1	0	-1	0	0	-1	0	-1	13	0	-1	-1	0	0	-1	0	0	0	0
c70184	32	-1	44	0	0	0	0	0	0	0	0	-1	4	-1	0	0	-1	0	1	0	48	0	0	48	0	0	-1	-1	38	15
c70186	19	3	44	0	-1	0	0	0	0	0	9	0	0	0	-1	0	4	0	0	0	0	-1	0	0	-1	0	13	0	38	-1
c70208	-1	13	0	19	0	0	0	23	1	0	0	-1	0	0	-1	0	-1	0	-1	0	-1	0	0	-1	-1	-1	0	-1	0	0
c70231	0	14	0	2	-1	32	0	0	30	-1	0	0	0	0	0	49	0	0	14	49	0	0	0	0	21	-1	0	-1	-1	0
c70248	-1	0	-1	0	0	0	0	0	33	0	0	7	0	0	0	49	-1	22	33	13	-1	0	0	39	0	0	16	-1	-1	0
c70251	8	-1	44	0	-1	0	0	48	0	0	7	0	2	13	0	32	-1	0	0	0	-1	-1	9	49	0	33	32	-1	38	15
c70261	0	24	-1	-1	26	-1	0	0	0	20	23	0	0	0	0	0	0	32	0	10	-1	0	19	14	-1	0	0	0	0	8
c70284	-1	0	0	50	-1	0	-1	-1	0	33	30	-1	0	0	0	49	-1	-1	-1	-1	-1	13	36	0	21	0	-1	-1	0	-1
c70291	-1	0	0	-1	0	0	0	-1	0	0	0	-1	-1	0	0	49	-1	-1	-1	-1	0	-1	-1	0	21	0	-1	0	0	0
c70293	0	7	0	-1	0	-1	7	-1	0	0	0	-1	48	35	0	49	-1	39	0	9	0	0	-1	-1	21	1	11	23	9	0
c70299	35	-1	0	-1	0	-1	-1	32	-1	0	0	0	-1	0	0	0	1	0	-1	0	0	0	-1	0	0	13	0	10	0	0
c70332	19	-1	44	0	41	-1	0	-1	20	-1	9	0	0	0	0	0	4	0	-1	35	0	0	0	0	50	0	13	0	38	-1
c70333	19	-1	44	0	41	-1	0	0	20	21	-1	0	-1	0	0	-1	4	0	0	35	0	0	-1	0	50	0	13	0	38	-1
c70341	0	0	43	10	-1	-1	-1	-1	15	0	0	-1	0	0	49	49	-1	0	-1	0	-1	0	-1	0	-1	0	0	13	-1	0
c70358	0	0	44	23	0	24	-1	0	0	-1	0	36	0	0	0	-1	4	0	2	0	0	0	0	-1	0	0	-1	-1	38	15
c70368	43	0	44	0	0	0	-1	0	0	9	-1	37	-1	-1	0	0	4	-1	0	-1	-1	0	0	-1	-1	0	0	7	38	-1
